"","SampleID","SampleDate","SampleTime","StationCode","SamplingArea","SampleMethod","GearID","GearConditionCode","VegetationRank","TrapStatus","Rev.Counter","Region","SeineLength","SeineWidth","SeineDepth","VolumeSeined","HabitatType","SubstrateCode","FieldComments","DataCorrectionComments","NoCatch","OrganismCode","LowestTaxon","Parent","ForkLength","TotalLength","Weight","Sex","Spawning.Condition","MarkCode","Race","StageCode","Dead","CWTSample","Genetic.Sample","Direct.Take","Indirect.Take","FishTagID","Count","FishIDComments","CWT_TagCode","CWTComments","GeneticID1","Prob1","GeneticID2","Prob2","FishTagID2","SalmComments","numChrom","V.shape","GeneticID","qDS","qLFS","qWAG","GenotypeRun","FishTagID3","SmeltComments"
"4662",1633,"01/31/2001","10:00:00","STTD","A0D82120386","RSTR","","1","","Check","","","","","","","","","PL of F. Length 163 was an ammocoete","","N","MSS","beryllina","Menidia","55","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"4663",1636,"02/07/2001","09:55:00","STTD","A0D82120386","RSTR","","2","","Check","","","","","","","","","","","N","MSS","beryllina","Menidia","61","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"4664",1640,"02/20/2001","10:57:00","STTD","A0D82120386","RSTR","RSTR8","2","","Check","","","","","","","","","","","N","MSS","beryllina","Menidia","59","","","","","n/p","n/p","n/p","Yes","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"4665",1641,"02/21/2001","10:26:00","STTD","A0D82120386","RSTR","","1","","Check","","","","","","","","","CHN of 93: wild winter run. CHN of 54: CWT release","","N","MSS","beryllina","Menidia","60","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","3","","","","","","","","","","","","","","","","","",""
"4666",1642,"02/22/2001","10:46:00","STTD","A0D82120386","RSTR","","2","","Check","","","","","","","","","Large amounts of small woody debris","","N","MSS","beryllina","Menidia","67","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"4667",1643,"02/23/2001","11:12:00","STTD","A0D82120386","RSTR","","1","","Check","","","","","","","","","10 PL were ammoceotes: average lgth. Was 140 mm.","","N","MSS","beryllina","Menidia","62","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"4668",1645,"02/27/2001","12:12:00","STTD","A0D82120386","RSTR","","3","","Check","","","","","","","","","","","N","MSS","beryllina","Menidia","64","","","","","n/p","n/p","n/p","Yes","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"4669",1645,"02/27/2001","12:12:00","STTD","A0D82120386","RSTR","","3","","Check","","","","","","","","","","","N","MSS","beryllina","Menidia","48","","","","","n/p","n/p","n/p","Yes","FALSE","FALSE","FALSE","FALSE","","3","","","","","","","","","","","","","","","","","",""
"4670",1646,"02/28/2001","10:54:00","STTD","A0D82120386","RSTR","","1","","Check","","","","","","","","","PLs of 141 + 138 were ammoceotes.","","N","MSS","beryllina","Menidia","47","","","","","n/p","n/p","n/p","Yes","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"4671",1646,"02/28/2001","10:54:00","STTD","A0D82120386","RSTR","","1","","Check","","","","","","","","","PLs of 141 + 138 were ammoceotes.","","N","MSS","beryllina","Menidia","58","","","","","n/p","n/p","n/p","Yes","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"4672",202,"03/01/2001","14:45:00","FW1","A0D844101381","BSEIN","SEIN50","1","","","","","50","30","0.8","1200","RIP","MUD","","","N","MSS","beryllina","Menidia","44","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"4673",202,"03/01/2001","14:45:00","FW1","A0D844101381","BSEIN","SEIN50","1","","","","","50","30","0.8","1200","RIP","MUD","","","N","MSS","beryllina","Menidia","60","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"4674",202,"03/01/2001","14:45:00","FW1","A0D844101381","BSEIN","SEIN50","1","","","","","50","30","0.8","1200","RIP","MUD","","","N","MSS","beryllina","Menidia","64","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"4675",1647,"03/02/2001","12:10:00","STTD","A0D82120386","RSTR","RSTR8","3","","Pull","","","","","","","","","","","N","MSS","beryllina","Menidia","52","","","","","n/p","n/p","n/p","Yes","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"4676",1647,"03/02/2001","12:10:00","STTD","A0D82120386","RSTR","RSTR8","3","","Pull","","","","","","","","","","","N","MSS","beryllina","Menidia","56","","","","","n/p","n/p","n/p","Yes","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"4677",1652,"03/09/2001","10:11:00","STTD","A0D82120386","RSTR","RSTR8","3","","Pull","","","","","","","","","","","N","MSS","beryllina","Menidia","57","","","","","n/p","n/p","n/p","Yes","FALSE","FALSE","FALSE","FALSE","","3","","","","","","","","","","","","","","","","","",""
"4678",1652,"03/09/2001","10:11:00","STTD","A0D82120386","RSTR","RSTR8","3","","Pull","","","","","","","","","","","N","MSS","beryllina","Menidia","58","","","","","n/p","n/p","n/p","Yes","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"4679",1656,"03/15/2001","10:02:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","N","MSS","beryllina","Menidia","47","","","","","n/p","n/p","n/p","Yes","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"4680",1656,"03/15/2001","10:02:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","N","MSS","beryllina","Menidia","44","","","","","n/p","n/p","n/p","Yes","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"4681",1658,"03/19/2001","10:34:00","STTD","A0D82120386","RSTR","RSTR8","3","","Check","","","","","","","","","","","N","MSS","beryllina","Menidia","73","","","","","n/p","n/p","n/p","Yes","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"4682",1658,"03/19/2001","10:34:00","STTD","A0D82120386","RSTR","RSTR8","3","","Check","","","","","","","","","","","N","MSS","beryllina","Menidia","70","","","","","n/p","n/p","n/p","Yes","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"4683",1659,"03/21/2001","10:08:00","STTD","A0D82120386","RSTR","RSTR8","3","","Check","","","","","","","","","kept both CHn (from CWT)","","N","MSS","beryllina","Menidia","68","","","","","n/p","n/p","n/p","Yes","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"4684",1660,"03/23/2001","10:20:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","N","MSS","beryllina","Menidia","68","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"4685",1661,"03/26/2001","09:57:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","RBT with clipped adipose and caudal(dorsal tip)","","N","MSS","beryllina","Menidia","66","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"4686",1661,"03/26/2001","09:57:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","RBT with clipped adipose and caudal(dorsal tip)","","N","MSS","beryllina","Menidia","68","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","3","","","","","","","","","","","","","","","","","",""
"4687",1664,"04/04/2001","11:21:00","STTD","A0D82120386","RSTR","","2","","Check","","","","","","","","","","","N","MSS","beryllina","Menidia","70","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","3","","","","","","","","","","","","","","","","","",""
"4688",1665,"04/06/2001","11:28:00","STTD","A0D82120386","RSTR","","2","","Check","","","","","","","","","","","N","MSS","beryllina","Menidia","79","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"4689",1665,"04/06/2001","11:28:00","STTD","A0D82120386","RSTR","","2","","Check","","","","","","","","","","","N","MSS","beryllina","Menidia","67","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"4690",1665,"04/06/2001","11:28:00","STTD","A0D82120386","RSTR","","2","","Check","","","","","","","","","","","N","MSS","beryllina","Menidia","59","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"4691",1666,"04/09/2001","09:59:00","STTD","A0D82120386","RSTR","","1","","Check","","","","","","","","","3 UNID- probably C or GF, @ 20 mm or less","","N","MSS","beryllina","Menidia","80","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"4692",1668,"04/13/2001","09:40:00","STTD","A0D82120386","RSTR","RSTR8","2","","Check","","","","","","","","","DSM was lively- swam away after handling","","N","MSS","beryllina","Menidia","73","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"4693",1668,"04/13/2001","09:40:00","STTD","A0D82120386","RSTR","RSTR8","2","","Check","","","","","","","","","DSM was lively- swam away after handling","","N","MSS","beryllina","Menidia","70","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"4694",1671,"04/20/2001","10:00:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","N","MSS","beryllina","Menidia","81","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"4695",1672,"04/23/2001","10:30:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","N","MSS","beryllina","Menidia","69","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"4696",1674,"04/30/2001","13:32:00","STTD","A0D82120386","RSTR","","1","","Check","","","","","","","","","","","N","MSS","beryllina","Menidia","76","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"4697",1675,"05/03/2001","12:00:00","STTD","A0D82120386","RSTR","","1","","Check","","","","","","","","","","","N","MSS","beryllina","Menidia","80","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"4698",1676,"05/05/2001","09:23:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","N","MSS","beryllina","Menidia","83","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"4699",1677,"05/07/2001","09:23:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","N","MSS","beryllina","Menidia","83","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"4700",1680,"05/14/2001","09:32:00","STTD","A0D82120386","RSTR","","1","","Check","","","","","","","","","","","N","MSS","beryllina","Menidia","81","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"4701",205,"05/31/2001","11:40:00","FW1","A0D844101381","BSEIN","SEIN50","1","","","","","19","15","0.4","114","RIP","MUD","","","N","MSS","beryllina","Menidia","26","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"4702",1685,"06/01/2001","09:45:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","Hundreds of adult shrimp many with eggs.","","N","MSS","beryllina","Menidia","79","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"4703",1686,"06/04/2001","09:30:00","STTD","A0D82120386","RSTR","","1","","Check","","","","","","","","","194 shrimp","","N","MSS","beryllina","Menidia","80","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"4704",2240,"06/25/2001","09:45:00","YB","A0D83391379","BSEIN","SEIN50","1","","","","","15","15","0.5","112.5","RIP","MUD","120 Shrimp","","N","MSS","beryllina","Menidia","43","","","","","n/p","n/p","n/p","Yes","FALSE","FALSE","FALSE","FALSE","","3","","","","","","","","","","","","","","","","","",""
"4705",206,"06/25/2001","11:20:00","FW1","A0D844101381","BSEIN","SEIN50","1","","","","","15","3","0.7","31.5","RIP","MUD","cove dried up at old seine location","","N","MSS","beryllina","Menidia","42","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"4706",1694,"06/29/2001","10:45:00","STTD","A0D82120386","RSTR","RSTR8","1","","Pull","","","","","","","","","Hundreds of shrimp.  Pulled cone for 00'-01'season","","N","MSS","beryllina","Menidia","73","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"4707",2241,"07/23/2001","10:50:00","YB","A0D83391379","BSEIN","SEIN50","1","","","","","15","15","1","225","RIP","MUD","68 shrimp","","N","MSS","beryllina","Menidia","50","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"4708",2241,"07/23/2001","10:50:00","YB","A0D83391379","BSEIN","SEIN50","1","","","","","15","15","1","225","RIP","MUD","68 shrimp","","N","MSS","beryllina","Menidia","51","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"4709",2242,"08/20/2001","10:30:00","YB","A0D83391379","BSEIN","SEIN50","1","","","","","15","15","0.9","202.5","RIP","MUD","shimp with eggs","","N","MSS","beryllina","Menidia","54","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"4710",1250,"09/24/2001","08:49:00","BL4","A0D82131385","BSEIN","SEIN50","1","","","","","15","6","0.8","72","RIP","MUD","104 shrimp.  Female mitten crab at 22mm","","N","MSS","beryllina","Menidia","53","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"4711",2243,"09/24/2001","10:15:00","YB","A0D83391379","BSEIN","SEIN50","1","","","","","15","15","0.6","135","RIP","MUD","179 Shrimp","","N","MSS","beryllina","Menidia","66","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"4712",209,"09/24/2001","11:45:00","FW1","A0D844101381","BSEIN","SEIN50","1","","","","","15","7","0.9","94.5","RIP","MUD","18 shrimp.","","N","MSS","beryllina","Menidia","52","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"4713",1251,"10/30/2001","09:00:00","BL4","A0D82131385","BSEIN","SEIN50","1","","","","","15","3","0.7","31.5","RIP","MUD","324 Shrimp  Ec=265","","N","MSS","beryllina","Menidia","62","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"4714",1251,"10/30/2001","09:00:00","BL4","A0D82131385","BSEIN","SEIN50","1","","","","","15","3","0.7","31.5","RIP","MUD","324 Shrimp  Ec=265","","N","MSS","beryllina","Menidia","56","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"4715",2244,"10/30/2001","09:45:00","YB","A0D83391379","BSEIN","SEIN50","1","","","","","15","15","0.8","180","RIP","MUD","20 Shrimp Ec=945","","N","MSS","beryllina","Menidia","72","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"4716",2244,"10/30/2001","09:45:00","YB","A0D83391379","BSEIN","SEIN50","1","","","","","15","15","0.8","180","RIP","MUD","20 Shrimp Ec=945","","N","MSS","beryllina","Menidia","78","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"4717",210,"10/30/2001","11:00:00","FW1","A0D844101381","BSEIN","SEIN50","1","","","","","5","15","0.6","45","RIP","MUD","Ec=838, 89 shrimp","","N","MSS","beryllina","Menidia","66","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"4718",211,"11/28/2001","08:40:00","FW1","A0D844101381","BSEIN","SEIN50","1","","","","","15","7","0.8","84","RIP","MUD","Shrimp= +11, EC=551","","N","MSS","beryllina","Menidia","73","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"4719",2245,"11/28/2001","09:44:00","YB","A0D83391379","BSEIN","SEIN50","1","","","","","15","15","0.8","180","RIP","MUD","Shrimp=147, EC=718","","N","MSS","beryllina","Menidia","83","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"4720",2245,"11/28/2001","09:44:00","YB","A0D83391379","BSEIN","SEIN50","1","","","","","15","15","0.8","180","RIP","MUD","Shrimp=147, EC=718","","N","MSS","beryllina","Menidia","84","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
