"","SampleID","SampleDate","SampleTime","StationCode","SampleMethod","OrganismCode","Race","ForkLength","Weight","SampleDate.diet","SampleTime.diet","StationCode.diet","Gear.diet","Race.diet","ForkLength.diet","ForkLengthLabel","Weight.diet","WeightLabel","Fullness","Digestion","WeightStomachFull","WeightStomachEmpty","PreyTaxa","LifeStage","HigherTaxa","PreyCount","WeightPrey","StomachBrokenDamaged","StomachComments","ProcessedBy","QAQCBy","FishTagID"
"1174","7407","03/07/2017","15:30:00","LIHFS","BSEIN","CHN","F","44","0.94","09/11/2017","13:49:00","","","","44","","0.94","","6","5","0.0609","0.0198","Aphididae","adult","Hemiptera","1","8e-04","","","ATE","jc","2017Ad_plus-F_1404"
"1175","7407","03/07/2017","15:30:00","LIHFS","BSEIN","CHN","F","44","0.94","09/11/2017","13:49:00","","","","44","","0.94","","6","5","0.0609","0.0198","Insect matter","","Insecta","","1e-04","","","ATE","jc","2017Ad_plus-F_1404"
"1176","7407","03/07/2017","15:30:00","LIHFS","BSEIN","CHN","F","44","0.94","09/11/2017","13:49:00","","","","44","","0.94","","6","5","0.0609","0.0198","Harpacticoida","","Harpacticoida","1","3e-04","","","ATE","jc","2017Ad_plus-F_1404"
"1177","7407","03/07/2017","15:30:00","LIHFS","BSEIN","CHN","F","44","0.94","09/11/2017","13:49:00","","","","44","","0.94","","6","5","0.0609","0.0198","Plant matter","","Plant Matter","","0","","","ATE","jc","2017Ad_plus-F_1404"
"1178","7417","03/10/2017","10:00:00","BL5","BSEIN","CHN","F","50","1.28","08/28/2017","11:25:00","","","","50","","1.28","","6","5","0.0896","0.0281","Chironomidae","emergent","Diptera","126","0.0389","","","JC","jc","2017Ad_plus-F_1422"
"1179","7417","03/10/2017","10:00:00","BL5","BSEIN","CHN","F","50","1.28","08/28/2017","11:25:00","","","","50","","1.28","","6","5","0.0896","0.0281","Crangonyx sp","","Amphipoda","4","0.0071","","","JC","jc","2017Ad_plus-F_1422"
"1180","7417","03/10/2017","10:00:00","BL5","BSEIN","CHN","F","50","1.28","08/28/2017","11:25:00","","","","50","","1.28","","6","5","0.0896","0.0281","Daphnia pulex/pulicaria grp.","","Cladocera","19","0.0066","","","JC","jc","2017Ad_plus-F_1422"
"1181","7417","03/10/2017","10:00:00","BL5","BSEIN","CHN","F","50","1.28","08/28/2017","11:25:00","","","","50","","1.28","","6","5","0.0896","0.0281","Acanthocyclops robustus","","Cyclopoida","5","2e-04","","","JC","jc","2017Ad_plus-F_1422"
"1182","7417","03/10/2017","10:00:00","BL5","BSEIN","CHN","F","50","1.28","08/28/2017","11:25:00","","","","50","","1.28","","6","5","0.0896","0.0281","Eucyclops sp","","Cyclopoida","1","0","","","JC","jc","2017Ad_plus-F_1422"
"1183","7417","03/10/2017","10:00:00","BL5","BSEIN","CHN","F","50","1.28","08/28/2017","11:25:00","","","","50","","1.28","","6","5","0.0896","0.0281","Osphranticum labronectum","","Calanoida","1","0","","","JC","jc","2017Ad_plus-F_1422"
"1184","7417","03/10/2017","10:00:00","BL5","BSEIN","CHN","F","50","1.28","08/28/2017","11:25:00","","","","50","","1.28","","6","5","0.0896","0.0281","Chironomidae","larvae","Diptera","10","0.0019","","","JC","jc","2017Ad_plus-F_1422"
"1185","7417","03/10/2017","10:00:00","BL5","BSEIN","CHN","F","50","1.28","08/28/2017","11:25:00","","","","50","","1.28","","6","5","0.0896","0.0281","Psychodidae","adult","Diptera","2","2e-04","","","JC","jc","2017Ad_plus-F_1422"
"1186","7417","03/10/2017","10:00:00","BL5","BSEIN","CHN","F","50","1.28","08/28/2017","11:25:00","","","","50","","1.28","","6","5","0.0896","0.0281","Brachycera","adult","Diptera","1","0.0014","","","JC","jc","2017Ad_plus-F_1422"
"1187","7417","03/10/2017","10:00:00","BL5","BSEIN","CHN","F","50","1.28","08/28/2017","11:25:00","","","","50","","1.28","","6","5","0.0896","0.0281","Insect matter","","Insecta","","0.0034","","","JC","jc","2017Ad_plus-F_1422"
"1188","7416","03/10/2017","12:01:00","BL4","BSEIN","CHN","F","53","1.61","09/11/2017","10:36:00","","","","53","","1.61","","5","4","0.1026","0.0421","Daphnia pulex/pulicaria grp.","","Cladocera","15","0.0068","","","JC","jc","2017Ad_plus-F_1441"
"1189","7416","03/10/2017","12:01:00","BL4","BSEIN","CHN","F","53","1.61","09/11/2017","10:36:00","","","","53","","1.61","","5","4","0.1026","0.0421","Chironomidae","larvae","Diptera","17","0.004","","","JC","jc","2017Ad_plus-F_1441"
"1190","7416","03/10/2017","12:01:00","BL4","BSEIN","CHN","F","53","1.61","09/11/2017","10:36:00","","","","53","","1.61","","5","4","0.1026","0.0421","Chironomidae","pupae","Diptera","7","0.0037","","","JC","jc","2017Ad_plus-F_1441"
"1191","7416","03/10/2017","12:01:00","BL4","BSEIN","CHN","F","53","1.61","09/11/2017","10:36:00","","","","53","","1.61","","5","4","0.1026","0.0421","Chironomidae","adult","Diptera","3","3e-04","","","JC","jc","2017Ad_plus-F_1441"
"1192","7416","03/10/2017","12:01:00","BL4","BSEIN","CHN","F","53","1.61","09/11/2017","10:36:00","","","","53","","1.61","","5","4","0.1026","0.0421","Diaptomidae","","Calanoida","2","1e-04","","","JC","jc","2017Ad_plus-F_1441"
"1193","7416","03/10/2017","12:01:00","BL4","BSEIN","CHN","F","53","1.61","09/11/2017","10:36:00","","","","53","","1.61","","5","4","0.1026","0.0421","Eucyclops sp","","Cyclopoida","1","0","","","JC","jc","2017Ad_plus-F_1441"
"1194","7416","03/10/2017","12:01:00","BL4","BSEIN","CHN","F","53","1.61","09/11/2017","10:36:00","","","","53","","1.61","","5","4","0.1026","0.0421","Acanthocyclops robustus","","Cyclopoida","1","0","","","JC","jc","2017Ad_plus-F_1441"
"1195","7416","03/10/2017","12:01:00","BL4","BSEIN","CHN","F","53","1.61","09/11/2017","10:36:00","","","","53","","1.61","","5","4","0.1026","0.0421","Ostracoda","","Ostracoda","1","0","","","JC","jc","2017Ad_plus-F_1441"
"1196","7416","03/10/2017","12:01:00","BL4","BSEIN","CHN","F","53","1.61","09/11/2017","10:36:00","","","","53","","1.61","","5","4","0.1026","0.0421","Hyalella azteca","","Amphipoda","1","0.0012","","","JC","jc","2017Ad_plus-F_1441"
"1197","7416","03/10/2017","12:01:00","BL4","BSEIN","CHN","F","53","1.61","09/11/2017","10:36:00","","","","53","","1.61","","5","4","0.1026","0.0421","Americorophium spinicorne","","Amphipoda","1","9e-04","","","JC","jc","2017Ad_plus-F_1441"
"1198","7416","03/10/2017","12:01:00","BL4","BSEIN","CHN","F","53","1.61","09/11/2017","10:36:00","","","","53","","1.61","","5","4","0.1026","0.0421","Formicidae","adult","Hymenoptera","1","8e-04","","","JC","jc","2017Ad_plus-F_1441"
"1199","7416","03/10/2017","12:01:00","BL4","BSEIN","CHN","F","53","1.61","09/11/2017","10:36:00","","","","53","","1.61","","5","4","0.1026","0.0421","Coenagrionidae","nymph","Odonata","1","0.0015","","","JC","jc","2017Ad_plus-F_1441"
"1200","7416","03/10/2017","12:01:00","BL4","BSEIN","CHN","F","53","1.61","09/11/2017","10:36:00","","","","53","","1.61","","5","4","0.1026","0.0421","Animal matter","","Animalia","","0.0105","","","JC","jc","2017Ad_plus-F_1441"
"1201","7416","03/10/2017","12:01:00","BL4","BSEIN","CHN","F","53","1.61","09/11/2017","10:36:00","","","","53","","1.61","","5","4","0.1026","0.0421","Insect matter","","Insecta","","0.1019","","","JC","jc","2017Ad_plus-F_1441"
"1202","7416","03/10/2017","12:01:00","BL4","BSEIN","CHN","F","48","1.22","09/08/2017","15:07:00","","","","48","","1.22","","6","5","0.057","0.0227","Aranae","","Arachnida","1","4e-04","","","BO","jc","2017Ad_plus-F_1451"
"1203","7416","03/10/2017","12:01:00","BL4","BSEIN","CHN","F","48","1.22","09/08/2017","15:07:00","","","","48","","1.22","","6","5","0.057","0.0227","Chironomidae","emergent","Diptera","21","0.0129","","","BO","jc","2017Ad_plus-F_1451"
"1204","7416","03/10/2017","12:01:00","BL4","BSEIN","CHN","F","48","1.22","09/08/2017","15:07:00","","","","48","","1.22","","6","5","0.057","0.0227","Animal matter","","Animalia","","0.0077","","","BO","jc","2017Ad_plus-F_1451"
"1205","7416","03/10/2017","12:01:00","BL4","BSEIN","CHN","F","48","1.22","09/08/2017","15:07:00","","","","48","","1.22","","6","5","0.057","0.0227","Plant matter","","Plant Matter","","0","","","BO","jc","2017Ad_plus-F_1451"
"1206","7416","03/10/2017","12:01:00","BL4","BSEIN","CHN","F","48","1.22","09/08/2017","15:07:00","","","","48","","1.22","","6","5","0.057","0.0227","Harpacticoida","","Harpacticoida","1","0","","","BO","jc","2017Ad_plus-F_1451"
"1207","7416","03/10/2017","12:01:00","BL4","BSEIN","CHN","F","48","1.22","09/08/2017","15:07:00","","","","48","","1.22","","6","5","0.057","0.0227","Chironomidae","larvae","Diptera","7","7e-04","","","BO","jc","2017Ad_plus-F_1451"
"1208","7416","03/10/2017","12:01:00","BL4","BSEIN","CHN","F","48","1.22","09/08/2017","15:07:00","","","","48","","1.22","","6","5","0.057","0.0227","Chydoridae","","Cladocera","2","0","","","BO","jc","2017Ad_plus-F_1451"
"1209","7416","03/10/2017","12:01:00","BL4","BSEIN","CHN","F","48","1.22","09/08/2017","15:07:00","","","","48","","1.22","","6","5","0.057","0.0227","Daphnia pulex/pulicaria grp.","","Cladocera","3","0.0023","","","BO","jc","2017Ad_plus-F_1451"
"1210","7416","03/10/2017","12:01:00","BL4","BSEIN","CHN","F","48","1.22","09/08/2017","15:07:00","","","","48","","1.22","","6","5","0.057","0.0227","Chironomidae","pupae","Diptera","3","0.004","","","BO","jc","2017Ad_plus-F_1451"
"1211","7416","03/10/2017","12:01:00","BL4","BSEIN","CHN","F","48","1.22","09/08/2017","15:07:00","","","","48","","1.22","","6","5","0.057","0.0227","Diptera","adult","Diptera","2","0.0024","","","BO","jc","2017Ad_plus-F_1451"
"1212","7414","03/10/2017","15:55:00","AL1","BSEIN","CHN","F","60","2.37","09/08/2017","15:13:00","","","","60","","2.37","","6","5","0.1575","0.0547","Daphnia pulex/pulicaria grp.","","Cladocera","112","0.0815","","","BO","jc","2017Ad_plus-F_1455"
"1213","7414","03/10/2017","15:55:00","AL1","BSEIN","CHN","F","60","2.37","09/08/2017","15:13:00","","","","60","","2.37","","6","5","0.1575","0.0547","Coleoptera","larvae","Coleoptera","2","0.0134","","","BO","jc","2017Ad_plus-F_1455"
"1214","7414","03/10/2017","15:55:00","AL1","BSEIN","CHN","F","60","2.37","09/08/2017","15:13:00","","","","60","","2.37","","6","5","0.1575","0.0547","Acanthocyclops robustus","","Cyclopoida","1","0","","","BO","jc","2017Ad_plus-F_1455"
"1215","7414","03/10/2017","15:55:00","AL1","BSEIN","CHN","F","60","2.37","09/08/2017","15:13:00","","","","60","","2.37","","6","5","0.1575","0.0547","Oligochaeta","","Oligochaeta","1","0","","","BO","jc","2017Ad_plus-F_1455"
"1216","7414","03/10/2017","15:55:00","AL1","BSEIN","CHN","F","60","2.37","09/08/2017","15:13:00","","","","60","","2.37","","6","5","0.1575","0.0547","Insect matter","","Insecta","","4e-04","","","BO","jc","2017Ad_plus-F_1455"
"1217","7414","03/10/2017","15:55:00","AL1","BSEIN","CHN","F","62","2.72","08/28/2017","10:23:00","","","","62","","2.72","","6","5","0.1614","0.0482","Daphnia pulex/pulicaria grp.","","Cladocera","133","0.074","","","JC","jc","2017Ad_plus-F_1456"
"1218","7414","03/10/2017","15:55:00","AL1","BSEIN","CHN","F","62","2.72","08/28/2017","10:23:00","","","","62","","2.72","","6","5","0.1614","0.0482","Chironomidae","emergent","Diptera","10","0.0075","","","JC","jc","2017Ad_plus-F_1456"
"1219","7414","03/10/2017","15:55:00","AL1","BSEIN","CHN","F","62","2.72","08/28/2017","10:23:00","","","","62","","2.72","","6","5","0.1614","0.0482","Chironomidae","larvae","Diptera","4","5e-04","","","JC","jc","2017Ad_plus-F_1456"
"1220","7414","03/10/2017","15:55:00","AL1","BSEIN","CHN","F","62","2.72","08/28/2017","10:23:00","","","","62","","2.72","","6","5","0.1614","0.0482","Aranae","","Arachnida","2","0.0026","","","JC","jc","2017Ad_plus-F_1456"
"1221","7414","03/10/2017","15:55:00","AL1","BSEIN","CHN","F","62","2.72","08/28/2017","10:23:00","","","","62","","2.72","","6","5","0.1614","0.0482","Acanthocyclops robustus","","Cyclopoida","2","1e-04","","","JC","jc","2017Ad_plus-F_1456"
"1222","7414","03/10/2017","15:55:00","AL1","BSEIN","CHN","F","62","2.72","08/28/2017","10:23:00","","","","62","","2.72","","6","5","0.1614","0.0482","Osteichthyes","larvae","Chordata","1","1e-04","","","JC","jc","2017Ad_plus-F_1456"
"1223","7414","03/10/2017","15:55:00","AL1","BSEIN","CHN","F","62","2.72","08/28/2017","10:23:00","","","","62","","2.72","","6","5","0.1614","0.0482","Insect matter","","Insecta","","0.0233","","","JC","jc","2017Ad_plus-F_1456"
"1224","7414","03/10/2017","15:55:00","AL1","BSEIN","CHN","F","62","2.72","08/28/2017","10:23:00","","","","62","","2.72","","6","5","0.1614","0.0482","Animal matter","","Animalia","","0.0058","","","JC","jc","2017Ad_plus-F_1456"
"1225","7424","03/13/2017","14:10:00","STTD","RSTR","CHN","W","119","19.99","07/26/2017","14:14:00","","","","119","","19.99","","5","4","0.6856","0.2762","Daphnia pulex/pulicaria grp.","","Cladocera","245","0.1877","","","JC","jc","2017Ad_minus-W_001"
"1226","7424","03/13/2017","14:10:00","STTD","RSTR","CHN","W","119","19.99","07/26/2017","14:14:00","","","","119","","19.99","","5","4","0.6856","0.2762","Chironomidae","emergent","Diptera","36","0.0357","","","JC","jc","2017Ad_minus-W_001"
"1227","7424","03/13/2017","14:10:00","STTD","RSTR","CHN","W","119","19.99","07/26/2017","14:14:00","","","","119","","19.99","","5","4","0.6856","0.2762","Animal matter","","Animalia","","0.1703","","","JC","jc","2017Ad_minus-W_001"
"1228","7427","03/14/2017","12:30:00","STTD","RSTR","CHN","W","123","20.57","07/26/2017","13:40:00","","","","123","","20.57","","4","5","0.4601","0.2592","Daphnia pulex/pulicaria grp.","","Cladocera","270","0.1998","","","JC","jc","2017Ad_minus-W_002"
"1229","7427","03/14/2017","12:30:00","STTD","RSTR","CHN","W","123","20.57","07/26/2017","13:40:00","","","","123","","20.57","","4","5","0.4601","0.2592","Chironomidae","emergent","Diptera","1","7e-04","","","JC","jc","2017Ad_minus-W_002"
"1230","7427","03/14/2017","12:30:00","STTD","RSTR","CHN","W","123","20.57","07/26/2017","13:40:00","","","","123","","20.57","","4","5","0.4601","0.2592","Unidentified","","Unidentified","","0.007","","","JC","jc","2017Ad_minus-W_002"
"1231","7431","03/15/2017","09:59:00","YBI80","BSEIN","CHN","S","67","3.96","09/08/2017","15:19:00","","","","67","","3.96","","6","5","0.2085","0.073","Crangonyx sp","","Amphipoda","3","0.024","","","JC","jc","2017Ad_plus-S_022"
"1232","7431","03/15/2017","09:59:00","YBI80","BSEIN","CHN","S","67","3.96","09/08/2017","15:19:00","","","","67","","3.96","","6","5","0.2085","0.073","Daphnia pulex/pulicaria grp.","","Cladocera","81","0.0555","","","JC","jc","2017Ad_plus-S_022"
"1233","7431","03/15/2017","09:59:00","YBI80","BSEIN","CHN","S","67","3.96","09/08/2017","15:19:00","","","","67","","3.96","","6","5","0.2085","0.073","Chironomidae","larvae","Diptera","1","0","","","JC","jc","2017Ad_plus-S_022"
"1234","7431","03/15/2017","09:59:00","YBI80","BSEIN","CHN","S","67","3.96","09/08/2017","15:19:00","","","","67","","3.96","","6","5","0.2085","0.073","Diaptomidae","","Calanoida","20","0.0178","","","JC","jc","2017Ad_plus-S_022"
"1235","7431","03/15/2017","09:59:00","YBI80","BSEIN","CHN","S","67","3.96","09/08/2017","15:19:00","","","","67","","3.96","","6","5","0.2085","0.073","Unidentified","","Unidentified","","0.008","","","JC","jc","2017Ad_plus-S_022"
"1236","7431","03/15/2017","09:59:00","YBI80","BSEIN","CHN","S","76","4.89","08/28/2017","11:54:00","","","","76","","4.89","","5","5","0.2325","0.0998","Daphnia pulex/pulicaria grp.","","Cladocera","112","0.1029","","","JC","jc","2017Ad_plus-S_023"
"1237","7431","03/15/2017","09:59:00","YBI80","BSEIN","CHN","S","76","4.89","08/28/2017","11:54:00","","","","76","","4.89","","5","5","0.2325","0.0998","Diaptomidae","","Calanoida","5","0.0047","","","JC","jc","2017Ad_plus-S_023"
"1238","7431","03/15/2017","09:59:00","YBI80","BSEIN","CHN","S","76","4.89","08/28/2017","11:54:00","","","","76","","4.89","","5","5","0.2325","0.0998","Animal matter","","Animalia","","0.0111","","","JC","jc","2017Ad_plus-S_023"
"1239","7431","03/15/2017","09:59:00","YBI80","BSEIN","CHN","S","80","6.73","08/14/2017","15:45:00","","","","80","","6.73","","5","5","0.2713","0.1209","Daphnia pulex/pulicaria grp.","","Cladocera","112","0.1158","","","JC","jc","2017Ad_plus-S_024"
"1240","7431","03/15/2017","09:59:00","YBI80","BSEIN","CHN","S","80","6.73","08/14/2017","15:45:00","","","","80","","6.73","","5","5","0.2713","0.1209","Diaptomidae","","Calanoida","4","0.005","","","JC","jc","2017Ad_plus-S_024"
"1241","7431","03/15/2017","09:59:00","YBI80","BSEIN","CHN","S","80","6.73","08/14/2017","15:45:00","","","","80","","6.73","","5","5","0.2713","0.1209","Oligochaeta","","Oligochaeta","1","0.0135","","","JC","jc","2017Ad_plus-S_024"
"1242","7432","03/15/2017","10:10:00","AL1","BSEIN","CHN","F","53","1.51","08/28/2017","10:10:00","","","","53","","1.51","","6","5","0.0871","0.032","Daphnia pulex/pulicaria grp.","","Cladocera","74","0.0412","","","JC","jc","2017Ad_plus-F_1458"
"1243","7432","03/15/2017","10:10:00","AL1","BSEIN","CHN","F","53","1.51","08/28/2017","10:10:00","","","","53","","1.51","","6","5","0.0871","0.032","Chironomidae","emergent","Diptera","7","0.0069","","","JC","jc","2017Ad_plus-F_1458"
"1244","7432","03/15/2017","10:10:00","AL1","BSEIN","CHN","F","53","1.51","08/28/2017","10:10:00","","","","53","","1.51","","6","5","0.0871","0.032","Chironomidae","larvae","Diptera","3","4e-04","","","JC","jc","2017Ad_plus-F_1458"
"1245","7432","03/15/2017","10:10:00","AL1","BSEIN","CHN","F","53","1.51","08/28/2017","10:10:00","","","","53","","1.51","","6","5","0.0871","0.032","Ephydridae","adult","Diptera","2","0.003","","","JC","jc","2017Ad_plus-F_1458"
"1246","7432","03/15/2017","10:10:00","AL1","BSEIN","CHN","F","53","1.51","08/28/2017","10:10:00","","","","53","","1.51","","6","5","0.0871","0.032","Animal matter","","Animalia","","0.0052","","","JC","jc","2017Ad_plus-F_1458"
"1247","7432","03/15/2017","10:10:00","AL1","BSEIN","CHN","F","52","1.4","09/08/2017","14:33:00","","","","52","","1.4","","6","5","0.071","0.0348","Daphnia pulex/pulicaria grp.","","Cladocera","64","0.0305","","","JC","jc","2017Ad_plus-F_1459"
"1248","7432","03/15/2017","10:10:00","AL1","BSEIN","CHN","F","52","1.4","09/08/2017","14:33:00","","","","52","","1.4","","6","5","0.071","0.0348","Chironomidae","larvae","Diptera","2","4e-04","","","JC","jc","2017Ad_plus-F_1459"
"1249","7432","03/15/2017","10:10:00","AL1","BSEIN","CHN","F","52","1.4","09/08/2017","14:33:00","","","","52","","1.4","","6","5","0.071","0.0348","Acanthocyclops robustus","","Cyclopoida","2","1e-04","","","JC","jc","2017Ad_plus-F_1459"
"1250","7432","03/15/2017","10:10:00","AL1","BSEIN","CHN","F","52","1.4","09/08/2017","14:33:00","","","","52","","1.4","","6","5","0.071","0.0348","Brachycera","adult","Diptera","1","0.0016","","","JC","jc","2017Ad_plus-F_1459"
"1251","7432","03/15/2017","10:10:00","AL1","BSEIN","CHN","F","52","1.4","09/08/2017","14:33:00","","","","52","","1.4","","6","5","0.071","0.0348","Aphididae","adult","Hemiptera","1","6e-04","","","JC","jc","2017Ad_plus-F_1459"
"1252","7432","03/15/2017","10:10:00","AL1","BSEIN","CHN","F","52","1.4","09/08/2017","14:33:00","","","","52","","1.4","","6","5","0.071","0.0348","Insect matter","","Insecta","","9e-04","","","JC","jc","2017Ad_plus-F_1459"
"1253","7432","03/15/2017","10:10:00","AL1","BSEIN","CHN","F","52","1.4","09/08/2017","14:33:00","","","","52","","1.4","","6","5","0.071","0.0348","Animal matter","","Animalia","","0.002","","","JC","jc","2017Ad_plus-F_1459"
"1254","7436","03/16/2017","10:13:00","BL5","BSEIN","CHN","F","44","0.79","08/28/2017","10:57:00","","","","44","","0.79","","5","5","0.065","0.0242","Osteichthyes","larvae","Chordata","17","0.0288","","","JC","jc","2017Ad_plus-F_1469"
"1255","7436","03/16/2017","10:13:00","BL5","BSEIN","CHN","F","44","0.79","08/28/2017","10:57:00","","","","44","","0.79","","5","5","0.065","0.0242","Daphnia pulex/pulicaria grp.","","Cladocera","6","0.0032","","","JC","jc","2017Ad_plus-F_1469"
"1256","7436","03/16/2017","10:13:00","BL5","BSEIN","CHN","F","44","0.79","08/28/2017","10:57:00","","","","44","","0.79","","5","5","0.065","0.0242","Crangonyx sp","","Amphipoda","1","8e-04","","","JC","jc","2017Ad_plus-F_1469"
"1257","7433","03/16/2017","11:36:00","AL4","BSEIN","CHN","F","55","1.95","08/28/2017","10:03:00","","","","55","","1.95","","5","5","0.1211","0.0401","Daphnia pulex/pulicaria grp.","","Cladocera","191","0.0621","","","JC","jc","2017Ad_plus-F_1470"
