Processed by,Species,ID,Date,Time,FL (mm),wt (g),Fullness,Digestion,full wt,empty wt,Prey Taxa,LH,Higher level,Count,wt (g),Comments,QA/QC
JC,WAG,2017_WAG_009,8/9/2017,14:15,36,0.4033,3,3,0.0054,0.0044,Acanthocyclops robustus,,Cyclopoida,2,0.0000,,jc
JC,WAG,2017_WAG_009,8/9/2017,14:15,36,0.4033,3,3,0.0054,0.0044,Bosmina sp,,Cladocera,3,0.0001,,jc
JC,WAG,2017_WAG_009,8/9/2017,14:15,36,0.4033,3,3,0.0054,0.0044,Ceriodaphnia sp,,Cladocera,6,0.0002,,jc
JC,WAG,2017_WAG_009,8/9/2017,14:15,36,0.4033,3,3,0.0054,0.0044,Unidentified,,Unidentified,,0.0005,,jc
JC,WAG,2017_WAG_010,8/9/2017,14:10,37,0.4036,2,6,0.0037,0.0037,Bosmina sp,,Cladocera,2,0.0000,,jc
JC,WAG,2017_WAG_010,8/9/2017,14:10,37,0.4036,2,6,0.0037,0.0037,Acanthocyclops robustus,,Cyclopoida,1,0.0000,,jc
JC,WAG,2017_WAG_011,7/21/2017,14:09,42,0.5457,6,5,0.0089,0.0063,Acanthocyclops robustus,,Cyclopoida,58,0.0010,,jc
JC,WAG,2017_WAG_011,7/21/2017,14:09,42,0.5457,6,5,0.0089,0.0063,Bosmina sp,,Cladocera,24,0.0003,,jc
JC,WAG,2017_WAG_011,7/21/2017,14:09,42,0.5457,6,5,0.0089,0.0063,Ceriodaphnia sp,,Cladocera,27,0.0006,,jc
JC,WAG,2017_WAG_011,7/21/2017,14:09,42,0.5457,6,5,0.0089,0.0063,Daphnia sp,,Cladocera,1,0.0000,,jc
JC,WAG,2017_WAG_011,7/21/2017,14:09,42,0.5457,6,5,0.0089,0.0063,Moina sp,,Cladocera,1,0.0000,,jc
JC,WAG,2017_WAG_011,7/21/2017,14:09,42,0.5457,6,4,0.0089,0.0063,Unidentified,,Unidentified,,0.0006,,jc
JC,WAG,2017_WAG_013,8/28/2017,11:48,33,0.2950,5,4,0.0057,0.0030,Diaptomidae,,Calanoida,19,0.0011,,jc
JC,WAG,2017_WAG_013,8/28/2017,11:48,33,0.2950,5,4,0.0057,0.0030,Acanthocyclops robustus,,Cyclopoida,13,0.0002,,jc
JC,WAG,2017_WAG_013,8/28/2017,11:48,33,0.2950,5,4,0.0057,0.0030,Bosmina sp,,Cladocera,2,0.0000,,jc
JC,WAG,2017_WAG_013,8/28/2017,11:48,33,0.2950,5,4,0.0057,0.0030,Ceriodaphnia sp,,Cladocera,5,0.0003,,jc
JC,WAG,2017_WAG_013,8/28/2017,11:48,33,0.2950,5,4,0.0057,0.0030,Unidentified,,Unidentified,,0.0007,,jc
JC,WAG,2017_WAG_035,8/9/2017,14:47,38,0.36,2,6,0.0038,0.0038,Bosmina sp,,Cladocera,1,0.0000,,jc
JC,WAG,2017_WAG_046,7/20/2017,14:15,42,0.59,5,3,0.0077,0.0046,Diaptomidae,,Calanoida,37,0.0015,,jc
JC,WAG,2017_WAG_046,7/20/2017,14:15,42,0.59,5,3,0.0077,0.0046,Bosmina sp,,Cladocera,14,0.0002,,jc
JC,WAG,2017_WAG_046,7/20/2017,14:15,42,0.59,5,3,0.0077,0.0046,Ceriodaphnia sp,,Cladocera,7,0.0002,,jc
JC,WAG,2017_WAG_046,7/20/2017,14:15,42,0.59,5,3,0.0077,0.0046,Cyclopoida,juvenile,Cyclopoida,3,0.0000,,jc
JC,WAG,2017_WAG_046,7/20/2017,14:15,42,0.59,5,3,0.0077,0.0046,Unidentified,,Unidentified,,0.0010,,jc
JC,WAG,2017_WAG_052,8/9/2017,14:33,40,0.55,1,1,0.0053,0.0053,No animals,,0,,,,jc
JC,WAG,2017_WAG_053,7/20/2017,14:27,45,0.68,4,5,0.0123,0.0096,Acanthocyclops robustus,,Cyclopoida,54,0.0009,,jc
JC,WAG,2017_WAG_053,7/20/2017,14:27,45,0.68,4,5,0.0123,0.0096,Bosmina sp,,Cladocera,5,0.0002,,jc
JC,WAG,2017_WAG_053,7/20/2017,14:27,45,0.68,4,5,0.0123,0.0096,Ceriodaphnia sp,,Cladocera,7,0.0000,,jc
JC,WAG,2017_WAG_053,7/20/2017,14:27,45,0.68,4,5,0.0123,0.0096,Unidentified,,Unidentified,,0.0005,,jc
JC,WAG,2017_WAG_054,8/9/2017,14:51,46,0.71,5,3,0.0144,0.0075,Diaptomidae,,Calanoida,5,0.0002,,jc
JC,WAG,2017_WAG_054,8/9/2017,14:51,46,0.71,5,3,0.0144,0.0075,Bosmina sp,,Cladocera,17,0.0001,,jc
JC,WAG,2017_WAG_054,8/9/2017,14:51,46,0.71,5,3,0.0144,0.0075,Ceriodaphnia sp,,Cladocera,107,0.0030,,jc
JC,WAG,2017_WAG_054,8/9/2017,14:51,46,0.71,5,3,0.0144,0.0075,Cyclopoida,juvenile,Cyclopoida,2,0.0000,,jc
JC,WAG,2017_WAG_054,8/9/2017,14:51,46,0.71,5,3,0.0144,0.0075,Unidentified,,Unidentified,,0.0030,,jc
JC,WAG,2017_WAG_062,8/28/2017,10:58,41,0.50,2,6,0.0072,0.0072,Bosmina sp,,Cladocera,2,0.0000,,jc
JC,WAG,2017_WAG_064,8/9/2017,14:30,37,0.41,4,4,0.0092,0.0065,Diaptomidae,,Calanoida,11,0.0003,,jc
JC,WAG,2017_WAG_064,8/9/2017,14:30,37,0.41,4,4,0.0092,0.0065,Acanthocyclops robustus,,Cyclopoida,21,0.0004,,jc
JC,WAG,2017_WAG_064,8/9/2017,14:30,37,0.41,4,4,0.0092,0.0065,Bosmina sp,,Cladocera,11,0.0001,,jc
JC,WAG,2017_WAG_064,8/9/2017,14:30,37,0.41,4,4,0.0092,0.0065,Ceriodaphnia sp,,Cladocera,38,0.0011,,jc
JC,WAG,2017_WAG_064,8/9/2017,14:30,37,0.41,4,4,0.0092,0.0065,Daphnia sp,,Cladocera,1,0.0000,,jc
JC,WAG,2017_WAG_064,8/9/2017,14:30,37,0.41,4,4,0.0092,0.0065,Unidentified,,Unidentified,,0.0002,,jc
JC,WAG,2017_WAG_067,8/28/2017,10:30,34,0.27,1,1,0.0058,0.0058,No animals,,0,,,,jc
JC,WAG,2017_WAG_068,8/28/2017,9:50,42,0.53,2,6,0.0063,0.0063,Bosmina sp,,Cladocera,2,0.0000,,jc
JC,WAG,2017_WAG_069,8/28/2017,10:00,39,0.35,2,6,0.0047,0.0047,Bosmina sp,,Cladocera,2,0.0000,,jc
JC,WAG,2017_WAG_071,8/28/2017,12:00,40,0.51,3,3,0.0064,0.0047,Daphnia sp,,Cladocera,1,0.0000,,jc
JC,WAG,2017_WAG_071,8/28/2017,12:00,40,0.51,3,3,0.0064,0.0047,Unidentified,,Unidentified,,0.0006,,jc
JC,WAG,2017_WAG_072,7/21/2017,14:27,35,0.32,2,6,0.0037,0.0037,Acanthocyclops robustus,,Cyclopoida,1,0.0000,,jc
JC,WAG,2017_WAG_072,7/21/2017,14:27,35,0.32,2,6,0.0037,0.0037,Cyclopoida,juvenile,Cyclopoida,1,0.0000,,jc
JC,WAG,2017_WAG_073,7/26/2017,15:20,41,0.54,2,6,0.0056,0.0056,Acanthocyclops robustus,,Cyclopoida,1,0.0000,,jc
JC,WAG,2017_WAG_073,7/26/2017,15:20,41,0.54,2,6,0.0056,0.0056,Cyclopoida,juvenile,Cyclopoida,1,0.0000,,jc
JC,WAG,2017_WAG_077,7/26/2017,15:29,41,0.46,1,1,0.0043,0.0043,No animals,,0,,,,jc
JC,WAG,2017_WAG_081,8/28/2017,11:21,45,0.65,4,4,0.0096,0.0080,Harpacticoida,,Harpacticoida,1,0.0000,,jc
JC,WAG,2017_WAG_081,8/28/2017,11:21,45,0.65,4,4,0.0096,0.0080,Eurycercus sp,,Cladocera,1,0.0000,,jc
JC,WAG,2017_WAG_081,8/28/2017,11:21,45,0.65,4,4,0.0096,0.0080,Daphnia sp,,Cladocera,1,0.0000,,jc
JC,WAG,2017_WAG_081,8/28/2017,11:21,45,0.65,4,4,0.0096,0.0080,Diaptomidae,,Calanoida,3,0.0001,,jc
JC,WAG,2017_WAG_081,8/28/2017,11:21,45,0.65,4,4,0.0096,0.0080,Acanthocyclops robustus,,Cyclopoida,15,0.0004,,jc
JC,WAG,2017_WAG_081,8/28/2017,11:21,45,0.65,4,4,0.0096,0.0080,Bosmina sp,,Cladocera,19,0.0003,,jc
JC,WAG,2017_WAG_081,8/28/2017,11:21,45,0.65,4,4,0.0096,0.0080,Ceriodaphnia sp,,Cladocera,5,0.0001,,jc
JC,WAG,2017_WAG_081,8/28/2017,11:21,45,0.65,4,4,0.0096,0.0080,Chydoridae,,Cladocera,2,0.0000,,jc
JC,WAG,2017_WAG_081,8/28/2017,11:21,45,0.65,4,4,0.0096,0.0080,Unidentified,,Unidentified,,0.0014,,jc
JC,WAG,2017_WAG_082,8/28/2017,11:05,44,0.62,4,5,0.0113,0.0082,Acanthocyclops robustus,,Cyclopoida,88,0.0019,,jc
JC,WAG,2017_WAG_082,8/28/2017,11:05,44,0.62,4,5,0.0113,0.0082,Bosmina sp,,Cladocera,3,0.0001,,jc
JC,WAG,2017_WAG_082,8/28/2017,11:05,44,0.62,4,5,0.0113,0.0082,Ceriodaphnia sp,,Cladocera,8,0.0003,,jc
JC,WAG,2017_WAG_082,8/28/2017,11:05,44,0.62,4,5,0.0113,0.0082,Cyclopoida,juvenile,Cyclopoida,5,0.0000,,jc
JC,WAG,2017_WAG_082,8/28/2017,11:05,44,0.62,4,5,0.0113,0.0082,Unidentified,,Unidentified,,0.0011,,jc
JC,WAG,2017_WAG_083,9/11/2017,11:16,45,0.66,3,5,0.0103,0.0078,Acanthocyclops robustus,,Cyclopoida,41,0.0010,,jc
JC,WAG,2017_WAG_083,9/11/2017,11:16,45,0.66,3,5,0.0103,0.0078,Bosmina sp,,Cladocera,1,0.0000,,jc
JC,WAG,2017_WAG_083,9/11/2017,11:16,45,0.66,3,5,0.0103,0.0078,Ceriodaphnia sp,,Cladocera,4,0.0001,,jc
JC,WAG,2017_WAG_083,9/11/2017,11:16,45,0.66,3,5,0.0103,0.0078,Cyclopoida,juvenile,Cyclopoida,1,0.0000,,jc
JC,WAG,2017_WAG_083,9/11/2017,11:16,45,0.66,3,5,0.0103,0.0078,Chydoridae,,Cladocera,1,0.0000,,jc
JC,WAG,2017_WAG_083,9/11/2017,11:16,45,0.66,3,5,0.0103,0.0078,Unidentified,,Unidentified,,0.0006,,jc
JC,WAG,2017_WAG_087,7/17/2017,11:20,47,0.76,5,4,0.0117,0.0078,Acanthocyclops robustus,,Cyclopoida,66,0.0020,,jc
JC,WAG,2017_WAG_087,7/17/2017,11:20,47,0.76,5,4,0.0117,0.0078,Diaptomidae,,Calanoida,1,0.0000,,jc
JC,WAG,2017_WAG_087,7/17/2017,11:20,47,0.76,5,4,0.0117,0.0078,Ceriodaphnia sp,,Cladocera,2,0.0000,,jc
JC,WAG,2017_WAG_087,7/17/2017,11:20,47,0.76,5,4,0.0117,0.0078,Unidentified,,Unidentified,,0.0014,,jc
