Processed by,Date,ID #,,Site Code,Gear,FL,FL (Label if different from data sheet),Weight,Label Weight (If does not match weight on Inventory),Fullness,Digestion,Damp wt,Empty wt,Prey taxa,LH,Count,Wt,Stomach broken/damaged,Comments,REF,QA,Inventory
as,4/8/2015,2015-014CHNF,F,STTD,RSTR,65,,,3.1800,5,4,0.1210,0.0557,Ephemeroptera,adult,1,0.0025,,,Ephemeroptera,bo,White 4/4
as,4/8/2015,2015-014CHNF,F,STTD,RSTR,65,,,3.1800,5,4,0.1210,0.0557,Insecta,larvae,1,0.0014,,,Insecta,bo,White 4/4
as,4/8/2015,2015-014CHNF,F,STTD,RSTR,65,,,3.1800,5,4,0.1210,0.0557,Daphniidae,,2,0.0004,,,Cladocera,bo,White 4/4
as,4/8/2015,2015-014CHNF,F,STTD,RSTR,65,,,3.1800,5,4,0.1210,0.0557,Gammaridea,,1,0.0010,,,Amphipoda,bo,White 4/4
as,4/18/2014,2014-190CHNF,F,STTD,RSTR,69,,3.3478,,1,,0.1245,,Empty,,,,,,n/a,bo,White 4/4
as,4/3/2014,2014-136CHNF,F,STTD,RSTR,44,,0.6242,0.8700,5,3,0.0429,0.0114,Animal Matter,,,0.0039,,,Animal Matter,bo,White 4/4
as,4/3/2014,2014-136CHNF,F,STTD,RSTR,44,,0.6242,0.8700,5,3,0.0429,0.0114,Daphniidae,,34,0.0076,,,Cladocera,bo,White 4/4
as,4/3/2014,2014-136CHNF,F,STTD,RSTR,44,,0.6242,0.8700,5,3,0.0429,0.0114,Chironomidae,emergent,11,0.0038,,,Diptera,bo,White 4/4
as,4/2/2014,2014-135CHNF,F,BL-2,Beach Seine,50,,1.0959,1.4400,6,5,0.0548,0.0073,Animal Matter,,,0.0050,,,Animal Matter,bo,White 4/4
as,4/2/2014,2014-135CHNF,F,BL-2,Beach Seine,50,,1.0959,1.4400,6,5,0.0548,0.0073,Daphnia pulex/pulicaria,,13,0.0031,,,Cladocera,bo,White 4/4
as,4/2/2014,2014-135CHNF,F,BL-2,Beach Seine,50,,1.0959,1.4400,6,5,0.0548,0.0073,Daphniidae,,36,0.0069,,,Cladocera,bo,White 4/4
as,4/2/2014,2014-135CHNF,F,BL-2,Beach Seine,50,,1.0959,1.4400,6,5,0.0548,0.0073,Daphnia sp,,21,0.0035,,,Cladocera,bo,White 4/4
as,4/2/2014,2014-135CHNF,F,BL-2,Beach Seine,50,,1.0959,1.4400,6,5,0.0548,0.0073,Chironomidae,emergent,1,0.0000,,thoraces,Diptera,bo,White 4/4
as,4/2/2014,2014-135CHNF,F,BL-2,Beach Seine,50,,1.0959,1.4400,6,5,0.0548,0.0073,Cyclopoida,,1,0.0000,,,Copepoda,bo,White 4/4
as,4/2/2014,2014-135CHNF,F,BL-2,Beach Seine,50,,1.0959,1.4400,6,5,0.0548,0.0073,Daphnia magna,,2,0.0003,,,Cladocera,bo,White 4/4
as,4/2/2014,2014-135CHNF,F,BL-2,Beach Seine,50,,1.0959,1.4400,6,5,0.0548,0.0073,Calanoida,,26,0.0021,,,Copepoda,bo,White 4/4
as,4/2/2014,2014-135CHNF,F,BL-2,Beach Seine,50,,1.0959,1.4400,6,5,0.0548,0.0073,Plant matter,,,0.0005,,,Plant Matter,bo,White 4/4
as,4/8/2015,2015-016CHNF,F,STTD,RSTR,76,,,4.0600,4,2,0.1070,0.0893,Animal Matter,,,0.0097,,,Animal Matter,bo,White 4/4
as,4/8/2015,2015-016CHNF,F,STTD,RSTR,76,,,4.0600,4,2,0.1070,0.0893,Insect matter,larvae,1,0.0008,,head only,Insecta,bo,White 4/4
as,4/8/2015,2015-015CHNF,F,STTD,RSTR,72,,,3.7800,2,1,0.1060,0.0978,Animal Matter,,,0.0007,,,Animal Matter,bo,White 4/4
as,4/24/2015,2015-019CHNF,F,STTD,RSTR,70,,,3.5200,1,,0.0727,,Empty,,,,,,n/a,bo,White 4/4
as,4/2/2014,2014-131CHNF,F,BL-2,Beach Seine,60,,2.6313,2.8900,5,4,0.1506,0.0270,Chironomidae,adult,2,0.0000,,,Diptera,bo,White 4/4
as,4/2/2014,2014-131CHNF,F,BL-2,Beach Seine,60,,2.6313,2.8900,5,4,0.1506,0.0270,Chironomidae,pupa,2,0.0003,,,Diptera,bo,White 4/4
as,4/2/2014,2014-131CHNF,F,BL-2,Beach Seine,60,,2.6313,2.8900,5,4,0.1506,0.0270,Psocoptera,adult,1,0.0005,,,Psocoptera,bo,White 4/4
as,4/2/2014,2014-131CHNF,F,BL-2,Beach Seine,60,,2.6313,2.8900,5,4,0.1506,0.0270,Corixidae,nymph,1,0.0013,,,Hemiptera,bo,White 4/4
as,4/2/2014,2014-131CHNF,F,BL-2,Beach Seine,60,,2.6313,2.8900,5,4,0.1506,0.0270,Animal Matter,,,0.0038,,,Animal Matter,bo,White 4/4
as,4/2/2014,2014-131CHNF,F,BL-2,Beach Seine,60,,2.6313,2.8900,5,4,0.1506,0.0270,Daphniidae,,133,0.0177,,,Cladocera,bo,White 4/4
as,4/2/2014,2014-131CHNF,F,BL-2,Beach Seine,60,,2.6313,2.8900,5,4,0.1506,0.0270,Daphnia sp,,76,0.0199,,,Cladocera,bo,White 4/4
as,4/2/2014,2014-131CHNF,F,BL-2,Beach Seine,60,,2.6313,2.8900,5,4,0.1506,0.0270,Daphnia pulex/pulicaria,,23,0.0053,,,Cladocera,bo,White 4/4
as,4/2/2014,2014-131CHNF,F,BL-2,Beach Seine,60,,2.6313,2.8900,5,4,0.1506,0.0270,Daphnia magna,,7,0.0022,,,Cladocera,bo,White 4/4
as,4/2/2014,2014-131CHNF,F,BL-2,Beach Seine,60,,2.6313,2.8900,5,4,0.1506,0.0270,Simocephalus sp,,4,0.0010,,,Cladocera,bo,White 4/4
as,4/2/2014,2014-131CHNF,F,BL-2,Beach Seine,60,,2.6313,2.8900,5,4,0.1506,0.0270,Eurycercus sp,,1,0.0000,,,Cladocera,bo,White 4/4
as,4/4/2014,2014-138CHNF,F,STTD,RSTR,53,,2.5236,,4,4,0.0707,0.0310,Animal matter,,,0.0052,,,Animal Matter,bo,White 4/4
as,4/4/2014,2014-138CHNF,F,STTD,RSTR,53,,2.5236,,4,4,0.0707,0.0310,Chironomidae,adult,8,0.0021,,"heads, thoraces",Diptera,bo,White 4/4
as,4/4/2014,2014-138CHNF,F,STTD,RSTR,53,,2.5236,,4,4,0.0707,0.0310,Brachycera,adult,1,0.0038,,,Diptera,bo,White 4/4
as,4/4/2014,2014-138CHNF,F,STTD,RSTR,53,,2.5236,,4,4,0.0707,0.0310,Psyllidae,adult,2,0.0004,,,Hemiptera,bo,White 4/4
as,4/4/2014,2014-138CHNF,F,STTD,RSTR,53,,2.5236,,4,4,0.0707,0.0310,Aphididae,adult,3,0.0003,,,Hemiptera,bo,White 4/4
as,4/4/2014,2014-138CHNF,F,STTD,RSTR,53,,2.5236,,4,4,0.0707,0.0310,Daphniidae,,1,0.0000,,,Cladocera,bo,White 4/4
as,4/15/2014,2014-153CHNF,F,STTD,RSTR,73,,2.4037,,5,3,0.1129,0.0533,Animal matter,,,0.0173,,,Animal Matter,bo,White 4/4
as,4/15/2014,2014-153CHNF,F,STTD,RSTR,73,,2.4037,,5,3,0.1129,0.0533,Chironomidae,adult,12,0.0019,,thoraces,Diptera,bo,White 4/4
as,4/15/2014,2014-153CHNF,F,STTD,RSTR,73,,2.4037,,5,3,0.1129,0.0533,Chironomidae,emergent,2,0.0003,,,Diptera,bo,White 4/4
as,4/15/2014,2014-153CHNF,F,STTD,RSTR,73,,2.4037,,5,3,0.1129,0.0533,Psyllidae,adult,1,0.0003,,,Hemiptera,bo,White 4/4
as,4/15/2014,2014-153CHNF,F,STTD,RSTR,73,,2.4037,,5,3,0.1129,0.0533,Psocoptera,adult,2,0.0004,,,Psocoptera,bo,White 4/4
as,4/15/2014,2014-153CHNF,F,STTD,RSTR,73,,2.4037,,5,3,0.1129,0.0533,Aphididae,,1,0.0000,,thoraces,Hemiptera,bo,White 4/4
as,4/15/2014,2014-153CHNF,F,STTD,RSTR,73,,2.4037,,5,3,0.1129,0.0533,Brachycera,adult,1,0.0012,,,Diptera,bo,White 4/4
as,4/22/2015,2015-018CHNF,F,STTD,RSTR,70,,,3.6700,5,3,0.1278,0.0370,Animal Matter,,,0.0218,,,Animal Matter,bo,White 4/4
as,4/22/2015,2015-018CHNF,F,STTD,RSTR,70,,,3.6700,5,3,0.1278,0.0370,Cecidomyiidae,adult,3,0.0009,,,Diptera,bo,White 4/4
as,4/22/2015,2015-018CHNF,F,STTD,RSTR,70,,,3.6700,5,3,0.1278,0.0370,Aphididae,adult,22,0.0081,,,Hemiptera,bo,White 4/4
as,4/22/2015,2015-018CHNF,F,STTD,RSTR,70,,,3.6700,5,3,0.1278,0.0370,Staphylinidae,adult,1,0.0006,,,Coleoptera,bo,White 4/4
as,4/22/2015,2015-018CHNF,F,STTD,RSTR,70,,,3.6700,5,3,0.1278,0.0370,Americorophium sp,,1,0.0016,,,Amphipoda,bo,White 4/4
as,4/22/2015,2015-018CHNF,F,STTD,RSTR,70,,,3.6700,5,3,0.1278,0.0370,Calanoida,,1,0.0000,,,Copepoda,bo,White 4/4
as,4/22/2015,2015-018CHNF,F,STTD,RSTR,70,,,3.6700,5,3,0.1278,0.0370,Hymenoptera,adult,1,0.0002,,,Hymenoptera,bo,White 4/4
as,4/22/2015,2015-018CHNF,F,STTD,RSTR,70,,,3.6700,5,3,0.1278,0.0370,Hemiptera,adult,1,0.0005,,,Hemiptera,bo,White 4/4
as,4/22/2015,2015-018CHNF,F,STTD,RSTR,70,,,3.6700,5,3,0.1278,0.0370,Brachycera,adult,2,0.0016,,,Diptera,bo,White 4/4
as,4/22/2015,2015-018CHNF,F,STTD,RSTR,70,,,3.6700,5,3,0.1278,0.0370,Proctotrupidae,adult,1,0.0001,,,Hymenoptera,bo,White 4/4
as,4/22/2015,2015-018CHNF,F,STTD,RSTR,70,,,3.6700,5,3,0.1278,0.0370,Chironomidae,adult,13,0.0020,,,Diptera,bo,White 4/4
as,4/22/2015,2015-018CHNF,F,STTD,RSTR,70,,,3.6700,5,3,0.1278,0.0370,Chironomidae,emergent,11,0.0018,,,Diptera,bo,White 4/4
as,4/22/2015,2015-018CHNF,F,STTD,RSTR,70,,,3.6700,5,3,0.1278,0.0370,Aranae,,4,0.0019,,,Arachnida,bo,White 4/4
as,4/22/2015,2015-018CHNF,F,STTD,RSTR,70,,,3.6700,5,3,0.1278,0.0370,Psyllidae,adult,1,0.0002,,,Hemiptera,bo,White 4/4
as,4/22/2015,2015-018CHNF,F,STTD,RSTR,70,,,3.6700,5,3,0.1278,0.0370,Cicadellidae,adult,1,0.0011,,,Hemiptera,bo,White 4/4
as,7/7/2015,2015-013CHNF,F,STTD,RSTR,63,,,2.4300,4,4,,0.0439,Animal Matter,,,0.0013,Y,,Animal Matter,bo,White 4/4
as,7/7/2015,2015-013CHNF,F,STTD,RSTR,63,,,2.4300,4,4,,0.0439,Chironomidae,adult,5,0.0008,Y,,Diptera,bo,White 4/4
as,7/7/2015,2015-013CHNF,F,STTD,RSTR,63,,,2.4300,4,4,,0.0439,Chironomidae,emergent,4,0.0011,Y,,Diptera,bo,White 4/4
as,7/7/2015,2015-013CHNF,F,STTD,RSTR,63,,,2.4300,4,4,,0.0439,Aphididae,adult,5,0.0019,Y,,Hemiptera,bo,White 4/4
as,7/7/2015,2015-013CHNF,F,STTD,RSTR,63,,,2.4300,4,4,,0.0439,Chalcidoidea,adult,1,0.0005,Y,,Hymenoptera,bo,White 4/4
as,5/1/2015,2015-013CHNS,S,STTD,RSTR,89,,,6.7200,1,,0.1350,,Empty,,,,,,n/a,bo,White 4/4
as,4/2/2014,2014-125CHNF,F,STTD,RSTR,66,,2.8146,3.1800,1,,0.0823,,Empty,,,,,,n/a,bo,White 4/4
as,4/4/2014,2014-139CHNF,F,STTD,RSTR,59,,2.1688,,6,4,0.1128,0.0414,Thysanoptera,adult,1,0.0000,,,Thysanoptera,bo,White 4/4
as,4/4/2014,2014-139CHNF,F,STTD,RSTR,59,,2.1688,,6,4,0.1128,0.0414,Aphididae,,2,0.0002,,wingless,Hemiptera,bo,White 4/4
as,4/4/2014,2014-139CHNF,F,STTD,RSTR,59,,2.1688,,6,4,0.1128,0.0414,Phoridae,adult,1,0.0003,,,Diptera,bo,White 4/4
as,4/4/2014,2014-139CHNF,F,STTD,RSTR,59,,2.1688,,6,4,0.1128,0.0414,Animal Matter,,,0.0153,,,Animal Matter,bo,White 4/4
as,4/4/2014,2014-139CHNF,F,STTD,RSTR,59,,2.1688,,6,4,0.1128,0.0414,Psocoptera,adult,1,0.0000,,,Psocoptera,bo,White 4/4
as,4/4/2014,2014-139CHNF,F,STTD,RSTR,59,,2.1688,,6,4,0.1128,0.0414,Ephydridae,adult,2,0.0008,,,Diptera,bo,White 4/4
as,4/4/2014,2014-139CHNF,F,STTD,RSTR,59,,2.1688,,6,4,0.1128,0.0414,Chironomidae,adult,49,0.0074,,,Diptera,bo,White 4/4
as,4/4/2014,2014-139CHNF,F,STTD,RSTR,59,,2.1688,,6,4,0.1128,0.0414,Chironomidae,emergent,17,0.0020,,,Diptera,bo,White 4/4
as,4/4/2014,2014-139CHNF,F,STTD,RSTR,59,,2.1688,,6,4,0.1128,0.0414,Trichoptera,adult,1,0.0003,,,Trichoptera,bo,White 4/4
as,4/4/2014,2014-139CHNF,F,STTD,RSTR,59,,2.1688,,6,4,0.1128,0.0414,Daphniidae,,13,0.0014,,,Cladocera,bo,White 4/4
as,4/4/2014,2014-139CHNF,F,STTD,RSTR,59,,2.1688,,6,4,0.1128,0.0414,Siphonaptera,,1,0.0002,,,Siphonaptera,bo,White 4/4
as,4/4/2014,2014-139CHNF,F,STTD,RSTR,59,,2.1688,,6,4,0.1128,0.0414,Aranae,,1,0.0003,,,Arachnida,bo,White 4/4
as,4/24/2014,2014-194CHNF,F,STTD,RSTR,79,,4.5817,,3,3,0.1447,0.0955,Animal Matter,,,0.0049,,,Animal Matter,bo,White 4/4
as,4/24/2014,2014-194CHNF,F,STTD,RSTR,79,,4.5817,,3,3,0.1447,0.0955,Chironomidae,adult,9,0.0010,,,Diptera,bo,White 4/4
as,4/24/2014,2014-194CHNF,F,STTD,RSTR,79,,4.5817,,3,3,0.1447,0.0955,Aphididae,adult,4,0.0009,,winged,Hemiptera,bo,White 4/4
as,4/24/2014,2014-194CHNF,F,STTD,RSTR,79,,4.5817,,3,3,0.1447,0.0955,Coleoptera,adult,1,0.0004,,,Coleoptera,bo,White 4/4
as,4/24/2014,2014-194CHNF,F,STTD,RSTR,79,,4.5817,,3,3,0.1447,0.0955,Daphniidae,,1,0.0003,,,Cladocera,bo,White 4/4
as,4/2/2015,2015-008CHNS,S,STTD,RSTR,77,,,4.9800,4,5,0.1545,0.0990,Animal Matter,,,0.0078,,,Animal Matter,bo,White 4/4
as,4/2/2015,2015-008CHNS,S,STTD,RSTR,77,,,4.9800,4,5,0.1545,0.0990,Osteichthyes,,1,0.0175,,,Chordata,bo,White 4/4
as,4/2/2015,2015-008CHNS,S,STTD,RSTR,77,,,4.9800,4,5,0.1545,0.0990,Chironomidae,adult,5,0.0016,,,Diptera,bo,White 4/4
as,4/2/2015,2015-008CHNS,S,STTD,RSTR,77,,,4.9800,4,5,0.1545,0.0990,Chironomidae,larvae,2,0.0001,,,Diptera,bo,White 4/4
as,4/3/2015,2015-012CHNF,F,STTD,RSTR,71,,,4.3700,6,5,0.2715,0.0209,Plant matter,,,0.0001,,,Plant Matter,bo,White 4/4
as,4/3/2015,2015-012CHNF,F,STTD,RSTR,71,,,4.3700,6,5,0.2715,0.0209,Animal Matter,,,0.0093,,,Animal Matter,bo,White 4/4
as,4/3/2015,2015-012CHNF,F,STTD,RSTR,71,,,4.3700,6,5,0.2715,0.0209,Osteichthyes,,1,0.0071,,,Chordata,bo,White 4/4
as,4/3/2015,2015-012CHNF,F,STTD,RSTR,71,,,4.3700,6,5,0.2715,0.0209,Aphididae,adult,5,0.0023,,,Hemiptera,bo,White 4/4
as,4/3/2015,2015-012CHNF,F,STTD,RSTR,71,,,4.3700,6,5,0.2715,0.0209,Chironomidae,emergent,59,0.0352,,,Diptera,bo,White 4/4
as,4/3/2015,2015-012CHNF,F,STTD,RSTR,71,,,4.3700,6,5,0.2715,0.0209,Chironomidae,adult,5,0.0015,,,Diptera,bo,White 4/4
as,4/3/2015,2015-012CHNF,F,STTD,RSTR,71,,,4.3700,6,5,0.2715,0.0209,Chironomidae,pupa,1,0.0005,,,Diptera,bo,White 4/4
as,4/3/2015,2015-012CHNF,F,STTD,RSTR,71,,,4.3700,6,5,0.2715,0.0209,Nematocera,adult,3,0.0013,,,Diptera,bo,White 4/4
as,4/3/2015,2015-012CHNF,F,STTD,RSTR,71,,,4.3700,6,5,0.2715,0.0209,Daphniidae,,166,0.0458,,,Cladocera,bo,White 4/4
as,4/3/2015,2015-012CHNF,F,STTD,RSTR,71,,,4.3700,6,5,0.2715,0.0209,Daphnia magna,,21,0.0077,,,Cladocera,bo,White 4/4
as,4/3/2015,2015-012CHNF,F,STTD,RSTR,71,,,4.3700,6,5,0.2715,0.0209,Daphnia pulex/pulicaria,,7,0.0014,,,Cladocera,bo,White 4/4
as,4/3/2015,2015-012CHNF,F,STTD,RSTR,71,,,4.3700,6,5,0.2715,0.0209,Daphnia sp,,41,0.0154,,,Cladocera,bo,White 4/4
as,4/3/2015,2015-012CHNF,F,STTD,RSTR,71,,,4.3700,6,5,0.2715,0.0209,Ceriodaphnia sp,,1,0.0000,,,Cladocera,bo,White 4/4
as,4/3/2015,2015-012CHNF,F,STTD,RSTR,71,,,4.3700,6,5,0.2715,0.0209,Lepidoptera,larvae,1,0.0045,,,Lepidoptera,bo,White 4/4
as,4/8/2015,2015-009CHNS,S,STTD,RSTR,83,,,5.4700,1,,0.1245,,Empty,,,,,,n/a,bo,White 4/4
as,4/2/2014,2014-130CHNF,F,BL-2,Beach Seine,59,,2.2369,2.5300,5,4,0.1036,0.0268,Animal Matter,,,0.0077,,,Animal Matter,bo,White 4/4
as,4/2/2014,2014-130CHNF,F,BL-2,Beach Seine,59,,2.2369,2.5300,5,4,0.1036,0.0268,Daphniidae,,72,0.0147,,,Cladocera,bo,White 4/4
as,4/2/2014,2014-130CHNF,F,BL-2,Beach Seine,59,,2.2369,2.5300,5,4,0.1036,0.0268,Daphniidae,ephippia,2,0.0001,,,Cladocera,bo,White 4/4
as,4/2/2014,2014-130CHNF,F,BL-2,Beach Seine,59,,2.2369,2.5300,5,4,0.1036,0.0268,Daphnia magna,,2,0.0010,,,Cladocera,bo,White 4/4
as,4/2/2014,2014-130CHNF,F,BL-2,Beach Seine,59,,2.2369,2.5300,5,4,0.1036,0.0268,Daphnia sp,,13,0.0029,,,Cladocera,bo,White 4/4
as,4/2/2014,2014-130CHNF,F,BL-2,Beach Seine,59,,2.2369,2.5300,5,4,0.1036,0.0268,Daphnia pulex/pulicaria,,6,0.0021,,,Cladocera,bo,White 4/4
as,4/2/2014,2014-130CHNF,F,BL-2,Beach Seine,59,,2.2369,2.5300,5,4,0.1036,0.0268,Calanoida,,26,0.0020,,,Copepoda,bo,White 4/4
as,4/2/2014,2014-130CHNF,F,BL-2,Beach Seine,59,,2.2369,2.5300,5,4,0.1036,0.0268,Cyclopoida,,1,0.0000,,,Copepoda,bo,White 4/4
as,4/8/2014,2014-140CHNF,F,STTD,RSTR,73,,3.6251,4.0000,1,,0.0961,,Empty,,,,,,n/a,bo,White 4/4
as,3/14/2014,2014-003CHNW,W,STTD,,95,,8.0561,8.6200,4,6,0.0097,0.0627,Osteichthyes,,,0.0150,,"digested, bones",Chordata,bo,White 4/4
as,3/14/2014,2014-003CHNW,W,STTD,,95,,8.0561,8.6200,4,6,0.0097,0.0627,Daphnia pulex/pulicaria,,2,0.0001,,,Cladocera,bo,White 4/4
as,3/14/2014,2014-003CHNW,W,STTD,,95,,8.0561,8.6200,4,6,0.0097,0.0627,Daphniidae,,3,0.0003,,,Cladocera,bo,White 4/4
as,3/14/2014,2014-003CHNW,W,STTD,,95,,8.0561,8.6200,4,6,0.0097,0.0627,Chironomidae,adult,1,0.0001,,,Diptera,bo,White 4/4
as,4/9/2015,2014-010CHNS,S,STTD,RSTR,77,,,4.5700,5,3,0.1015,0.0582,Animal Matter,,,0.0110,,,Animal Matter,bo,White 4/4
as,4/9/2015,2014-010CHNS,S,STTD,RSTR,77,,,4.5700,5,3,0.1015,0.0582,Psocoptera,adult,1,0.0004,,winged,Psocoptera,bo,White 4/4
as,4/9/2015,2014-010CHNS,S,STTD,RSTR,77,,,4.5700,5,3,0.1015,0.0582,Aphididae,adult,7,0.0012,,winged,Hemiptera,bo,White 4/4
as,4/9/2015,2014-010CHNS,S,STTD,RSTR,77,,,4.5700,5,3,0.1015,0.0582,Chironomidae,emergent,8,0.0023,,,Diptera,bo,White 4/4
as,4/9/2015,2014-010CHNS,S,STTD,RSTR,77,,,4.5700,5,3,0.1015,0.0582,Corixidae,adult,1,0.0028,,"head, wings, legs",Hemiptera,bo,White 4/4
as,5/1/2015,2015-021CHNF,F,STTD,RSTR,81,,,5.3400,2,6,0.0843,0.0718,Corixidae,adult,1,0.0014,,,Hemiptera,bo,White 4/4
as,5/6/2015,2015-022CHNF,F,STTD,RSTR,59,,,2.1500,4,4,0.0951,0.0449,Animal Matter,,,0.0056,,,Animal Matter,bo,White 4/4
as,5/6/2015,2015-022CHNF,F,STTD,RSTR,59,,,2.1500,4,4,0.0951,0.0449,Chironomidae,adult,9,0.0022,,,Diptera,bo,White 4/4
as,5/6/2015,2015-022CHNF,F,STTD,RSTR,59,,,2.1500,4,4,0.0951,0.0449,Corixidae,adult,1,0.0039,,,Hemiptera,bo,White 4/4
as,5/6/2015,2015-022CHNF,F,STTD,RSTR,59,,,2.1500,4,4,0.0951,0.0449,Osteichthyes,,1,0.0052,,,Chordata,bo,White 4/4
as,4/15/2015,2015-012CHNS,S,STTD,RSTR,95,,,10.7600,2,6,0.1810,0.1690,Corixidae,,1,0.0006,,head only,Hemiptera,bo,White 4/4
as,4/15/2015,2015-012CHNS,S,STTD,RSTR,95,,,10.7600,2,6,0.1810,0.1690,Plant matter,,,0.0007,,,Plant Matter,bo,White 4/4
as,4/14/2015,2015-011CHNS,S,STTD,RSTR,83,,,6.0700,2,6,0.1257,0.1134,Coleoptera,adult,1,0.0012,,"elytra, abdomen",Coleoptera,bo,White 4/4
as,4/14/2015,2015-011CHNS,S,STTD,RSTR,83,,,6.0700,2,6,0.1257,0.1134,Corixidae,adult,1,0.0000,,wing only,Hemiptera,bo,White 4/4
as,4/2/2015,2015-011CHNF,F,STTD,RSTR,65,,,2.7000,2,6,0.0773,0.0553,Chironomidae,adult,4,0.0014,,,Diptera,bo,White 4/4
as,4/2/2015,2015-011CHNF,F,STTD,RSTR,65,,,2.7000,2,6,0.0773,0.0553,Chironomidae,emergent,4,0.0011,,,Diptera,bo,White 4/4
as,4/22/2015,2015-017CHNF,F,STTD,RSTR,70,,,3.4800,6,5,0.1360,0.0561,Animal Matter,,,0.0014,,,Animal Matter,bo,White 4/4
as,4/22/2015,2015-017CHNF,F,STTD,RSTR,70,,,3.4800,6,5,0.1360,0.0561,Calliphoridae,adult,1,0.0247,,,Diptera,bo,White 4/4
as,4/22/2015,2015-017CHNF,F,STTD,RSTR,70,,,3.4800,6,5,0.1360,0.0561,Cicadellidae,adult,1,0.0108,,,Hemiptera,bo,White 4/4
as,4/22/2015,2015-017CHNF,F,STTD,RSTR,70,,,3.4800,6,5,0.1360,0.0561,Proctotrupidae,adult,1,0.0005,,,Hymenoptera,bo,White 4/4
as,4/22/2015,2015-017CHNF,F,STTD,RSTR,70,,,3.4800,6,5,0.1360,0.0561,Aranae,,1,0.0000,,,Arachnida,bo,White 4/4
as,4/22/2015,2015-017CHNF,F,STTD,RSTR,70,,,3.4800,6,5,0.1360,0.0561,Plant matter,,,0.0003,,,Plant Matter,bo,White 4/4
as,4/22/2015,2015-017CHNF,F,STTD,RSTR,70,,,3.4800,6,5,0.1360,0.0561,Aphididae,adult,2,0.0000,,,Hemiptera,bo,White 4/4
as,4/22/2015,2015-017CHNF,F,STTD,RSTR,70,,,3.4800,6,5,0.1360,0.0561,Chironomidae,pupa,1,0.0000,,,Diptera,bo,White 4/4
as,4/22/2015,2015-017CHNF,F,STTD,RSTR,70,,,3.4800,6,5,0.1360,0.0561,Chironomidae,emergent,2,0.0006,,,Diptera,bo,White 4/4
as,4/22/2015,2015-017CHNF,F,STTD,RSTR,70,,,3.4800,6,5,0.1360,0.0561,Delphacidae,adult,1,0.0002,,,Hemiptera,bo,White 4/4
as,4/10/2014,2014-143CHNF,F,STTD,RSTR,53,,1.2456,,3,2,0.0363,0.0194,Animal Matter,,,0.0019,,,Animal Matter,bo,White 4/4
as,4/10/2014,2014-143CHNF,F,STTD,RSTR,53,,1.2456,,3,2,0.0363,0.0194,Chironomidae,adult,1,0.0005,,,Diptera,bo,White 4/4
as,4/10/2014,2014-143CHNF,F,STTD,RSTR,53,,1.2456,,3,2,0.0363,0.0194,Hymenoptera,adult,1,0.0003,,,Hymenoptera,bo,White 4/4
as,4/10/2014,2014-143CHNF,F,STTD,RSTR,53,,1.2456,,3,2,0.0363,0.0194,Aphididae,adult,2,0.0003,,,Hemiptera,bo,White 4/4
as,4/15/2014,2014-152CHNF,F,STTD,RSTR,73,62,4.0260,,5,4,0.1430,0.0885,Animal Matter,,,0.0114,,label has both 72 and 62 listed as FL,Animal Matter,bo,White 4/4
as,4/15/2014,2014-152CHNF,F,STTD,RSTR,73,62,4.0260,,5,4,0.1430,0.0885,Chironomidae,emergent,7,0.0021,,,Diptera,bo,White 4/4
as,4/15/2014,2014-152CHNF,F,STTD,RSTR,73,62,4.0260,,5,4,0.1430,0.0885,Chironomidae,adult,11,0.0044,,,Diptera,bo,White 4/4
as,4/15/2014,2014-152CHNF,F,STTD,RSTR,73,62,4.0260,,5,4,0.1430,0.0885,Empididae,adult,1,0.0006,,,Diptera,bo,White 4/4
as,4/15/2014,2014-152CHNF,F,STTD,RSTR,73,62,4.0260,,5,4,0.1430,0.0885,Psyllidae,adult,1,0.0003,,,Hemiptera,bo,White 4/4
as,4/15/2014,2014-152CHNF,F,STTD,RSTR,73,62,4.0260,,5,4,0.1430,0.0885,Aphididae,adult,1,0.0003,,thoraces,Hemiptera,bo,White 4/4
as,4/15/2014,2014-152CHNF,F,STTD,RSTR,73,62,4.0260,,5,4,0.1430,0.0885,Psocoptera,,1,0.0001,,"heads, thoraces",Psocoptera,bo,White 4/4
as,4/10/2014,2014-144CHNF,F,STTD,RSTR,75,,4.4314,,5,3,0.1722,0.0895,Animal Matter,,,0.0214,,,Animal Matter,bo,White 4/4
as,4/10/2014,2014-144CHNF,F,STTD,RSTR,75,,4.4314,,5,3,0.1722,0.0895,Brachycera,adult,1,0.0057,,,Diptera,bo,White 4/4
as,4/10/2014,2014-144CHNF,F,STTD,RSTR,75,,4.4314,,5,3,0.1722,0.0895,Psyllidae,nymph,1,0.0002,,,Hemiptera,bo,White 4/4
as,4/10/2014,2014-144CHNF,F,STTD,RSTR,75,,4.4314,,5,3,0.1722,0.0895,Chironomidae,adult,14,0.0023,,,Diptera,bo,White 4/4
as,4/10/2014,2014-144CHNF,F,STTD,RSTR,75,,4.4314,,5,3,0.1722,0.0895,Chironomidae,emergent,2,0.0001,,,Diptera,bo,White 4/4
as,4/10/2014,2014-144CHNF,F,STTD,RSTR,75,,4.4314,,5,3,0.1722,0.0895,Diptera,adult,2,0.0010,,thoraces,Diptera,bo,White 4/4
